indcr_id,series,freq,base_dt,value_pct_vs_2020_01
6,가맹점 카드매출액 > 의류·신발,W,2021-10-01,-5.3121
6,가맹점 카드매출액 > 의류·신발,W,2021-10-08,-4.9688
6,가맹점 카드매출액 > 의류·신발,W,2021-10-15,6.0186
6,가맹점 카드매출액 > 의류·신발,W,2021-10-22,32.6704
6,가맹점 카드매출액 > 의류·신발,W,2021-10-29,26.9768
6,가맹점 카드매출액 > 의류·신발,W,2021-11-05,16.3134
6,가맹점 카드매출액 > 의류·신발,W,2021-11-12,18.6607
6,가맹점 카드매출액 > 의류·신발,W,2021-11-19,20.8800
6,가맹점 카드매출액 > 의류·신발,W,2021-11-26,15.8728
6,가맹점 카드매출액 > 의류·신발,W,2021-12-03,13.4390
6,가맹점 카드매출액 > 의류·신발,W,2021-12-10,2.5791
6,가맹점 카드매출액 > 의류·신발,W,2021-12-17,-2.7112
6,가맹점 카드매출액 > 의류·신발,W,2021-12-24,-0.5040
6,가맹점 카드매출액 > 의류·신발,W,2021-12-31,-5.7503
6,가맹점 카드매출액 > 의류·신발,W,2022-01-07,-20.5806
6,가맹점 카드매출액 > 의류·신발,W,2022-01-14,-19.7109
6,가맹점 카드매출액 > 의류·신발,W,2022-01-21,-19.8328
6,가맹점 카드매출액 > 의류·신발,W,2022-01-28,-18.1354
6,가맹점 카드매출액 > 의류·신발,W,2022-02-04,-29.6844
6,가맹점 카드매출액 > 의류·신발,W,2022-02-11,-29.1710
6,가맹점 카드매출액 > 의류·신발,W,2022-02-18,-29.0396
6,가맹점 카드매출액 > 의류·신발,W,2022-02-25,-25.0210
6,가맹점 카드매출액 > 의류·신발,W,2022-03-04,-7.8742
6,가맹점 카드매출액 > 의류·신발,W,2022-03-11,-13.3079
6,가맹점 카드매출액 > 의류·신발,W,2022-03-18,-15.7191
6,가맹점 카드매출액 > 의류·신발,W,2022-03-25,-16.5409
6,가맹점 카드매출액 > 의류·신발,W,2022-04-01,-5.0644
6,가맹점 카드매출액 > 의류·신발,W,2022-04-08,6.2094
6,가맹점 카드매출액 > 의류·신발,W,2022-04-15,12.5089
6,가맹점 카드매출액 > 의류·신발,W,2022-04-22,17.8716
6,가맹점 카드매출액 > 의류·신발,W,2022-04-29,18.6227
6,가맹점 카드매출액 > 의류·신발,W,2022-05-06,33.4023
6,가맹점 카드매출액 > 의류·신발,W,2022-05-13,12.6708
6,가맹점 카드매출액 > 의류·신발,W,2022-05-20,13.5903
6,가맹점 카드매출액 > 의류·신발,W,2022-05-27,14.0752
6,가맹점 카드매출액 > 의류·신발,W,2022-06-03,16.3228
6,가맹점 카드매출액 > 의류·신발,W,2022-06-10,0.8432
6,가맹점 카드매출액 > 의류·신발,W,2022-06-17,-2.2437
6,가맹점 카드매출액 > 의류·신발,W,2022-06-24,-2.4461
6,가맹점 카드매출액 > 의류·신발,W,2022-07-01,-5.7342
6,가맹점 카드매출액 > 의류·신발,W,2022-07-08,-2.1005
6,가맹점 카드매출액 > 의류·신발,W,2022-07-15,-8.3777
6,가맹점 카드매출액 > 의류·신발,W,2022-07-22,-15.0339
6,가맹점 카드매출액 > 의류·신발,W,2022-07-29,-15.7455
6,가맹점 카드매출액 > 의류·신발,W,2022-08-05,-22.6971
6,가맹점 카드매출액 > 의류·신발,W,2022-08-12,-31.1050
6,가맹점 카드매출액 > 의류·신발,W,2022-08-19,-29.7580
6,가맹점 카드매출액 > 의류·신발,W,2022-08-26,-28.2203
6,가맹점 카드매출액 > 의류·신발,W,2022-09-02,-15.0811
6,가맹점 카드매출액 > 의류·신발,W,2022-09-09,-7.7712
6,가맹점 카드매출액 > 의류·신발,W,2022-09-16,-19.3238
6,가맹점 카드매출액 > 의류·신발,W,2022-09-23,-3.7041
6,가맹점 카드매출액 > 의류·신발,W,2022-09-30,7.7988
6,가맹점 카드매출액 > 의류·신발,W,2022-10-07,12.8909
6,가맹점 카드매출액 > 의류·신발,W,2022-10-14,33.9186
6,가맹점 카드매출액 > 의류·신발,W,2022-10-21,25.9028
6,가맹점 카드매출액 > 의류·신발,W,2022-10-28,22.9145
6,가맹점 카드매출액 > 의류·신발,W,2022-11-04,15.3828
6,가맹점 카드매출액 > 의류·신발,W,2022-11-11,15.2867
6,가맹점 카드매출액 > 의류·신발,W,2022-11-18,10.2792
6,가맹점 카드매출액 > 의류·신발,W,2022-11-25,3.6132
6,가맹점 카드매출액 > 의류·신발,W,2022-12-02,13.8702
6,가맹점 카드매출액 > 의류·신발,W,2022-12-09,12.4296
6,가맹점 카드매출액 > 의류·신발,W,2022-12-16,4.4920
6,가맹점 카드매출액 > 의류·신발,W,2022-12-23,3.3772
6,가맹점 카드매출액 > 의류·신발,W,2022-12-30,5.5400
6,가맹점 카드매출액 > 의류·신발,W,2023-01-06,-13.8783
6,가맹점 카드매출액 > 의류·신발,W,2023-01-13,-16.9106
6,가맹점 카드매출액 > 의류·신발,W,2023-01-20,-14.0769
6,가맹점 카드매출액 > 의류·신발,W,2023-01-27,-31.4733
6,가맹점 카드매출액 > 의류·신발,W,2023-02-03,-16.6611
6,가맹점 카드매출액 > 의류·신발,W,2023-02-10,-16.1299
6,가맹점 카드매출액 > 의류·신발,W,2023-02-17,-11.1520
6,가맹점 카드매출액 > 의류·신발,W,2023-02-24,-9.1221
6,가맹점 카드매출액 > 의류·신발,W,2023-03-03,10.1032
6,가맹점 카드매출액 > 의류·신발,W,2023-03-10,3.4728
6,가맹점 카드매출액 > 의류·신발,W,2023-03-17,2.7109
6,가맹점 카드매출액 > 의류·신발,W,2023-03-24,10.0786
6,가맹점 카드매출액 > 의류·신발,W,2023-03-31,13.6392
6,가맹점 카드매출액 > 의류·신발,W,2023-04-07,6.4776
6,가맹점 카드매출액 > 의류·신발,W,2023-04-14,4.1084
6,가맹점 카드매출액 > 의류·신발,W,2023-04-21,10.9226
6,가맹점 카드매출액 > 의류·신발,W,2023-04-28,8.5633
6,가맹점 카드매출액 > 의류·신발,W,2023-05-05,17.8445
6,가맹점 카드매출액 > 의류·신발,W,2023-05-12,8.5355
6,가맹점 카드매출액 > 의류·신발,W,2023-05-19,15.0326
6,가맹점 카드매출액 > 의류·신발,W,2023-05-26,12.4573
6,가맹점 카드매출액 > 의류·신발,W,2023-06-02,2.0557
6,가맹점 카드매출액 > 의류·신발,W,2023-06-09,6.8410
6,가맹점 카드매출액 > 의류·신발,W,2023-06-16,-1.8591
6,가맹점 카드매출액 > 의류·신발,W,2023-06-23,-4.5192
6,가맹점 카드매출액 > 의류·신발,W,2023-06-30,-9.0466
6,가맹점 카드매출액 > 의류·신발,W,2023-07-07,-7.3821
6,가맹점 카드매출액 > 의류·신발,W,2023-07-14,-18.5689
6,가맹점 카드매출액 > 의류·신발,W,2023-07-21,-17.0985
6,가맹점 카드매출액 > 의류·신발,W,2023-07-28,-16.4750
6,가맹점 카드매출액 > 의류·신발,W,2023-08-04,-18.8652
6,가맹점 카드매출액 > 의류·신발,W,2023-08-11,-33.7996
6,가맹점 카드매출액 > 의류·신발,W,2023-08-18,-25.8034
6,가맹점 카드매출액 > 의류·신발,W,2023-08-25,-32.4539
6,가맹점 카드매출액 > 의류·신발,W,2023-09-01,-27.2543
6,가맹점 카드매출액 > 의류·신발,W,2023-09-08,-22.2864
6,가맹점 카드매출액 > 의류·신발,W,2023-09-15,-21.5491
6,가맹점 카드매출액 > 의류·신발,W,2023-09-22,-12.9125
6,가맹점 카드매출액 > 의류·신발,W,2023-09-29,-4.1410
6,가맹점 카드매출액 > 의류·신발,W,2023-10-06,9.6901
6,가맹점 카드매출액 > 의류·신발,W,2023-10-13,16.8950
6,가맹점 카드매출액 > 의류·신발,W,2023-10-20,12.1161
6,가맹점 카드매출액 > 의류·신발,W,2023-10-27,14.1388
6,가맹점 카드매출액 > 의류·신발,W,2023-11-03,-2.3536
6,가맹점 카드매출액 > 의류·신발,W,2023-11-10,2.3908
6,가맹점 카드매출액 > 의류·신발,W,2023-11-17,19.6983
6,가맹점 카드매출액 > 의류·신발,W,2023-11-24,14.7906
6,가맹점 카드매출액 > 의류·신발,W,2023-12-01,8.7857
6,가맹점 카드매출액 > 의류·신발,W,2023-12-08,-1.5771
6,가맹점 카드매출액 > 의류·신발,W,2023-12-15,-14.2138
6,가맹점 카드매출액 > 의류·신발,W,2023-12-22,-4.5953
6,가맹점 카드매출액 > 의류·신발,W,2023-12-29,0.7984
6,가맹점 카드매출액 > 의류·신발,W,2024-01-05,-21.6043
6,가맹점 카드매출액 > 의류·신발,W,2024-01-12,-23.4409
6,가맹점 카드매출액 > 의류·신발,W,2024-01-19,-23.5665
6,가맹점 카드매출액 > 의류·신발,W,2024-01-26,-28.1083
6,가맹점 카드매출액 > 의류·신발,W,2024-02-02,-21.6158
6,가맹점 카드매출액 > 의류·신발,W,2024-02-09,-19.7681
6,가맹점 카드매출액 > 의류·신발,W,2024-02-16,-29.9092
6,가맹점 카드매출액 > 의류·신발,W,2024-02-23,-20.9360
6,가맹점 카드매출액 > 의류·신발,W,2024-03-01,-4.6684
6,가맹점 카드매출액 > 의류·신발,W,2024-03-08,-16.0361
6,가맹점 카드매출액 > 의류·신발,W,2024-03-15,-8.8161
6,가맹점 카드매출액 > 의류·신발,W,2024-03-22,-4.9898
6,가맹점 카드매출액 > 의류·신발,W,2024-03-29,-4.2990
6,가맹점 카드매출액 > 의류·신발,W,2024-04-05,3.0703
6,가맹점 카드매출액 > 의류·신발,W,2024-04-12,13.1186
6,가맹점 카드매출액 > 의류·신발,W,2024-04-19,11.0702
6,가맹점 카드매출액 > 의류·신발,W,2024-04-26,0.0406
6,가맹점 카드매출액 > 의류·신발,W,2024-05-03,14.8176
6,가맹점 카드매출액 > 의류·신발,W,2024-05-10,0.4156
6,가맹점 카드매출액 > 의류·신발,W,2024-05-17,-4.6805
6,가맹점 카드매출액 > 의류·신발,W,2024-05-24,-3.6723
6,가맹점 카드매출액 > 의류·신발,W,2024-05-31,-6.7840
6,가맹점 카드매출액 > 의류·신발,W,2024-06-07,-2.9491
6,가맹점 카드매출액 > 의류·신발,W,2024-06-14,-12.2249
6,가맹점 카드매출액 > 의류·신발,W,2024-06-21,-9.5793
6,가맹점 카드매출액 > 의류·신발,W,2024-06-28,-14.0581
6,가맹점 카드매출액 > 의류·신발,W,2024-07-05,-22.0987
6,가맹점 카드매출액 > 의류·신발,W,2024-07-12,-22.8832
6,가맹점 카드매출액 > 의류·신발,W,2024-07-19,-25.4251
6,가맹점 카드매출액 > 의류·신발,W,2024-07-26,-23.4894
6,가맹점 카드매출액 > 의류·신발,W,2024-08-02,-22.6741
6,가맹점 카드매출액 > 의류·신발,W,2024-08-09,-35.3885
6,가맹점 카드매출액 > 의류·신발,W,2024-08-16,-32.2769
6,가맹점 카드매출액 > 의류·신발,W,2024-08-23,-38.8847
6,가맹점 카드매출액 > 의류·신발,W,2024-08-30,-34.7579
6,가맹점 카드매출액 > 의류·신발,W,2024-09-06,-32.3681
6,가맹점 카드매출액 > 의류·신발,W,2024-09-13,-30.2243
6,가맹점 카드매출액 > 의류·신발,W,2024-09-20,-31.5933
6,가맹점 카드매출액 > 의류·신발,W,2024-09-27,-17.3738
6,가맹점 카드매출액 > 의류·신발,W,2024-10-04,4.1675
6,가맹점 카드매출액 > 의류·신발,W,2024-10-11,1.4437
6,가맹점 카드매출액 > 의류·신발,W,2024-10-18,-8.9365
6,가맹점 카드매출액 > 의류·신발,W,2024-10-25,1.4406
6,가맹점 카드매출액 > 의류·신발,W,2024-11-01,-2.2332
6,가맹점 카드매출액 > 의류·신발,W,2024-11-08,2.6604
6,가맹점 카드매출액 > 의류·신발,W,2024-11-15,-2.3789
6,가맹점 카드매출액 > 의류·신발,W,2024-11-22,0.7305
6,가맹점 카드매출액 > 의류·신발,W,2024-11-29,2.0804
6,가맹점 카드매출액 > 의류·신발,W,2024-12-06,-0.4378
6,가맹점 카드매출액 > 의류·신발,W,2024-12-13,-10.3848
6,가맹점 카드매출액 > 의류·신발,W,2024-12-20,-9.7068
6,가맹점 카드매출액 > 의류·신발,W,2024-12-27,-3.7700
6,가맹점 카드매출액 > 의류·신발,W,2025-01-03,-25.1071
6,가맹점 카드매출액 > 의류·신발,W,2025-01-10,-32.0508
6,가맹점 카드매출액 > 의류·신발,W,2025-01-17,-27.3698
6,가맹점 카드매출액 > 의류·신발,W,2025-01-24,-28.1845
6,가맹점 카드매출액 > 의류·신발,W,2025-01-31,-35.8154
6,가맹점 카드매출액 > 의류·신발,W,2025-02-07,-37.9193
6,가맹점 카드매출액 > 의류·신발,W,2025-02-14,-34.7930
6,가맹점 카드매출액 > 의류·신발,W,2025-02-21,-30.3413
6,가맹점 카드매출액 > 의류·신발,W,2025-02-28,-23.4293
6,가맹점 카드매출액 > 의류·신발,W,2025-03-07,-20.9093
6,가맹점 카드매출액 > 의류·신발,W,2025-03-14,-18.0709
6,가맹점 카드매출액 > 의류·신발,W,2025-03-21,-22.4777
6,가맹점 카드매출액 > 의류·신발,W,2025-03-28,-9.1365
6,가맹점 카드매출액 > 의류·신발,W,2025-04-04,-20.0025
6,가맹점 카드매출액 > 의류·신발,W,2025-04-11,-16.0326
6,가맹점 카드매출액 > 의류·신발,W,2025-04-18,-14.6132
6,가맹점 카드매출액 > 의류·신발,W,2025-04-25,-8.7890
6,가맹점 카드매출액 > 의류·신발,W,2025-05-02,-1.2691
6,가맹점 카드매출액 > 의류·신발,W,2025-05-09,-9.1112
6,가맹점 카드매출액 > 의류·신발,W,2025-05-16,-19.7633
6,가맹점 카드매출액 > 의류·신발,W,2025-05-23,-10.8944
6,가맹점 카드매출액 > 의류·신발,W,2025-05-30,-13.1325
6,가맹점 카드매출액 > 의류·신발,W,2025-06-06,-10.7350
6,가맹점 카드매출액 > 의류·신발,W,2025-06-13,-20.4784
6,가맹점 카드매출액 > 의류·신발,W,2025-06-20,-23.8356
6,가맹점 카드매출액 > 의류·신발,W,2025-06-27,-20.7641
6,가맹점 카드매출액 > 의류·신발,W,2025-07-04,-23.1156
6,가맹점 카드매출액 > 의류·신발,W,2025-07-11,-25.4824
6,가맹점 카드매출액 > 의류·신발,W,2025-07-18,-35.2907
6,가맹점 카드매출액 > 의류·신발,W,2025-07-25,-29.9037
6,가맹점 카드매출액 > 의류·신발,W,2025-08-01,-21.2447
6,가맹점 카드매출액 > 의류·신발,W,2025-08-08,-36.3182
6,가맹점 카드매출액 > 의류·신발,W,2025-08-15,-35.9349
6,가맹점 카드매출액 > 의류·신발,W,2025-08-22,-41.0323
6,가맹점 카드매출액 > 의류·신발,W,2025-08-29,-40.0947
6,가맹점 카드매출액 > 의류·신발,W,2025-09-05,-41.0405
6,가맹점 카드매출액 > 의류·신발,W,2025-09-12,-37.4538
6,가맹점 카드매출액 > 의류·신발,W,2025-09-19,-31.7399
6,가맹점 카드매출액 > 의류·신발,W,2025-09-26,-21.7547
6,가맹점 카드매출액 > 의류·신발,W,2025-10-03,-14.6849
6,가맹점 카드매출액 > 의류·신발,W,2025-10-10,-23.6415
6,가맹점 카드매출액 > 의류·신발,W,2025-10-17,-21.4129
6,가맹점 카드매출액 > 의류·신발,W,2025-10-24,-2.0611
6,가맹점 카드매출액 > 의류·신발,W,2025-10-31,1.1867
6,가맹점 카드매출액 > 의류·신발,W,2025-11-07,-2.1027
6,가맹점 카드매출액 > 의류·신발,W,2025-11-14,-11.2730
6,가맹점 카드매출액 > 의류·신발,W,2025-11-21,-7.1524
6,가맹점 카드매출액 > 의류·신발,W,2025-11-28,-11.7178
6,가맹점 카드매출액 > 의류·신발,W,2025-12-05,-13.9028
6,가맹점 카드매출액 > 의류·신발,W,2025-12-12,-16.6835
6,가맹점 카드매출액 > 의류·신발,W,2025-12-19,-18.6585
6,가맹점 카드매출액 > 의류·신발,W,2025-12-26,-16.3009
6,가맹점 카드매출액 > 의류·신발,W,2026-01-02,-24.9208
6,가맹점 카드매출액 > 의류·신발,W,2026-01-09,-29.7821
6,가맹점 카드매출액 > 의류·신발,W,2026-01-16,-32.2349
6,가맹점 카드매출액 > 의류·신발,W,2026-01-23,-32.8395
6,가맹점 카드매출액 > 의류·신발,W,2026-01-30,-32.4353
6,가맹점 카드매출액 > 의류·신발,W,2026-02-06,-34.4071
6,가맹점 카드매출액 > 의류·신발,W,2026-02-13,-37.1909
6,가맹점 카드매출액 > 의류·신발,W,2026-02-20,-33.8232
6,가맹점 카드매출액 > 의류·신발,W,2026-02-27,-25.5713
6,가맹점 카드매출액 > 의류·신발,W,2026-03-06,-20.9276
6,가맹점 카드매출액 > 의류·신발,W,2026-03-13,-27.9252
6,가맹점 카드매출액 > 의류·신발,W,2026-03-20,-21.8537
6,가맹점 카드매출액 > 의류·신발,W,2026-03-27,-12.6117
6,가맹점 카드매출액 > 의류·신발,W,2026-04-03,-12.7099
6,가맹점 카드매출액 > 의류·신발,W,2026-04-10,-22.7542
6,가맹점 카드매출액 > 의류·신발,W,2026-04-17,-8.4399
6,가맹점 카드매출액 > 의류·신발,W,2026-04-24,-10.4350
6,가맹점 카드매출액 > 의류·신발,W,2026-05-01,-3.4183
6,가맹점 카드매출액 > 의류·신발,W,2026-05-08,-10.6764
6,가맹점 카드매출액 > 의류·신발,W,2026-05-15,-17.7980
6,가맹점 카드매출액 > 의류·신발,W,2026-05-22,-19.0781
6,가맹점 카드매출액 > 의류·신발,W,2026-05-29,-13.4769
6,가맹점 카드매출액 > 의류·신발,W,2026-06-05,-18.0317
6,가맹점 카드매출액 > 의류·신발,W,2026-06-12,-29.6003
6,가맹점 카드매출액 > 의류·신발,W,2026-06-19,-30.2634
6,가맹점 카드매출액 > 의류·신발,W,2026-06-26,-31.2208
6,가맹점 카드매출액 > 의류·신발,W,2026-07-03,-32.3808
6,가맹점 카드매출액 > 의류·신발,W,2026-07-10,-38.2656
6,가맹점 카드매출액 > 의류·신발,W,2026-07-17,-30.9819
6,가맹점 카드매출액 > 보건,W,2020-01-10,6.8776
6,가맹점 카드매출액 > 보건,W,2020-01-17,6.3910
6,가맹점 카드매출액 > 보건,W,2020-01-24,-1.0070
6,가맹점 카드매출액 > 보건,W,2020-01-31,-12.2616
6,가맹점 카드매출액 > 보건,W,2020-02-07,2.7447
6,가맹점 카드매출액 > 보건,W,2020-02-14,0.2509
6,가맹점 카드매출액 > 보건,W,2020-02-21,-2.1496
6,가맹점 카드매출액 > 보건,W,2020-02-28,-11.6064
6,가맹점 카드매출액 > 보건,W,2020-03-06,-18.4311
6,가맹점 카드매출액 > 보건,W,2020-03-13,-17.3265
6,가맹점 카드매출액 > 보건,W,2020-03-20,-15.8859
6,가맹점 카드매출액 > 보건,W,2020-03-27,-14.0376
6,가맹점 카드매출액 > 보건,W,2020-04-03,-12.0704
6,가맹점 카드매출액 > 보건,W,2020-04-10,-12.0888
6,가맹점 카드매출액 > 보건,W,2020-04-17,-14.4836
6,가맹점 카드매출액 > 보건,W,2020-04-24,-7.8035
6,가맹점 카드매출액 > 보건,W,2020-05-01,-10.8084
6,가맹점 카드매출액 > 보건,W,2020-05-08,-12.3999
6,가맹점 카드매출액 > 보건,W,2020-05-15,-0.7805
6,가맹점 카드매출액 > 보건,W,2020-05-22,6.2333
6,가맹점 카드매출액 > 보건,W,2020-05-29,6.2740
6,가맹점 카드매출액 > 보건,W,2020-06-05,4.2476
6,가맹점 카드매출액 > 보건,W,2020-06-12,-7.5665
6,가맹점 카드매출액 > 보건,W,2020-06-19,0.6587
6,가맹점 카드매출액 > 보건,W,2020-06-26,0.1845
6,가맹점 카드매출액 > 보건,W,2020-07-03,0.5131
6,가맹점 카드매출액 > 보건,W,2020-07-10,-0.9502
6,가맹점 카드매출액 > 보건,W,2020-07-17,-4.0666
6,가맹점 카드매출액 > 보건,W,2020-07-24,-5.5786
6,가맹점 카드매출액 > 보건,W,2020-07-31,-1.3790
6,가맹점 카드매출액 > 보건,W,2020-08-07,-3.1624
6,가맹점 카드매출액 > 보건,W,2020-08-14,-2.2378
6,가맹점 카드매출액 > 보건,W,2020-08-21,-12.8511
6,가맹점 카드매출액 > 보건,W,2020-08-28,-6.5574
6,가맹점 카드매출액 > 보건,W,2020-09-04,-10.9354
6,가맹점 카드매출액 > 보건,W,2020-09-11,-8.5975
6,가맹점 카드매출액 > 보건,W,2020-09-18,-4.5930
6,가맹점 카드매출액 > 보건,W,2020-09-25,1.9613
6,가맹점 카드매출액 > 보건,W,2020-10-02,-28.5766
6,가맹점 카드매출액 > 보건,W,2020-10-09,-13.5438
6,가맹점 카드매출액 > 보건,W,2020-10-16,5.2052
6,가맹점 카드매출액 > 보건,W,2020-10-23,-0.8324
6,가맹점 카드매출액 > 보건,W,2020-10-30,0.1318
6,가맹점 카드매출액 > 보건,W,2020-11-06,-2.8235
6,가맹점 카드매출액 > 보건,W,2020-11-13,-2.8907
6,가맹점 카드매출액 > 보건,W,2020-11-20,-3.6403
6,가맹점 카드매출액 > 보건,W,2020-11-27,-1.6621
6,가맹점 카드매출액 > 보건,W,2020-12-04,-2.8438
6,가맹점 카드매출액 > 보건,W,2020-12-11,-3.3063
6,가맹점 카드매출액 > 보건,W,2020-12-18,-3.7846
6,가맹점 카드매출액 > 보건,W,2020-12-25,-12.4249
6,가맹점 카드매출액 > 보건,W,2021-01-01,-8.4707
6,가맹점 카드매출액 > 보건,W,2021-01-08,-6.5237
6,가맹점 카드매출액 > 보건,W,2021-01-15,0.0540
6,가맹점 카드매출액 > 보건,W,2021-01-22,-0.6886
6,가맹점 카드매출액 > 보건,W,2021-01-29,3.9934
6,가맹점 카드매출액 > 보건,W,2021-02-05,1.4358
6,가맹점 카드매출액 > 보건,W,2021-02-12,-17.5084
6,가맹점 카드매출액 > 보건,W,2021-02-19,-5.3294
6,가맹점 카드매출액 > 보건,W,2021-02-26,8.8790
6,가맹점 카드매출액 > 보건,W,2021-03-05,-8.1571
6,가맹점 카드매출액 > 보건,W,2021-03-12,2.7633
6,가맹점 카드매출액 > 보건,W,2021-03-19,3.1735
6,가맹점 카드매출액 > 보건,W,2021-03-26,4.1999
6,가맹점 카드매출액 > 보건,W,2021-04-02,3.7711
6,가맹점 카드매출액 > 보건,W,2021-04-09,2.5110
6,가맹점 카드매출액 > 보건,W,2021-04-16,1.3978
6,가맹점 카드매출액 > 보건,W,2021-04-23,1.3908
6,가맹점 카드매출액 > 보건,W,2021-04-30,5.5268
6,가맹점 카드매출액 > 보건,W,2021-05-07,-9.2354
6,가맹점 카드매출액 > 보건,W,2021-05-14,2.5079
6,가맹점 카드매출액 > 보건,W,2021-05-21,-7.7404
6,가맹점 카드매출액 > 보건,W,2021-05-28,4.7118
6,가맹점 카드매출액 > 보건,W,2021-06-04,2.1047
6,가맹점 카드매출액 > 보건,W,2021-06-11,1.5397
6,가맹점 카드매출액 > 보건,W,2021-06-18,1.2120
6,가맹점 카드매출액 > 보건,W,2021-06-25,5.7676
6,가맹점 카드매출액 > 보건,W,2021-07-02,8.4790
6,가맹점 카드매출액 > 보건,W,2021-07-09,3.7393
6,가맹점 카드매출액 > 보건,W,2021-07-16,1.7311
6,가맹점 카드매출액 > 보건,W,2021-07-23,2.4181
6,가맹점 카드매출액 > 보건,W,2021-07-30,3.9904
6,가맹점 카드매출액 > 보건,W,2021-08-06,2.8123
6,가맹점 카드매출액 > 보건,W,2021-08-13,1.9607
6,가맹점 카드매출액 > 보건,W,2021-08-20,-3.6023
6,가맹점 카드매출액 > 보건,W,2021-08-27,0.7976
6,가맹점 카드매출액 > 보건,W,2021-09-03,2.5966
6,가맹점 카드매출액 > 보건,W,2021-09-10,1.3612
6,가맹점 카드매출액 > 보건,W,2021-09-17,11.9833
6,가맹점 카드매출액 > 보건,W,2021-09-24,-32.5917
6,가맹점 카드매출액 > 보건,W,2021-10-01,10.9110
6,가맹점 카드매출액 > 보건,W,2021-10-08,6.1157
6,가맹점 카드매출액 > 보건,W,2021-10-15,-3.5702
6,가맹점 카드매출액 > 보건,W,2021-10-22,7.6854
6,가맹점 카드매출액 > 보건,W,2021-10-29,11.7826
6,가맹점 카드매출액 > 보건,W,2021-11-05,7.6633
6,가맹점 카드매출액 > 보건,W,2021-11-12,5.2586
6,가맹점 카드매출액 > 보건,W,2021-11-19,6.9232
6,가맹점 카드매출액 > 보건,W,2021-11-26,6.8343
6,가맹점 카드매출액 > 보건,W,2021-12-03,8.0889
6,가맹점 카드매출액 > 보건,W,2021-12-10,5.7419
6,가맹점 카드매출액 > 보건,W,2021-12-17,6.6953
6,가맹점 카드매출액 > 보건,W,2021-12-24,8.1165
6,가맹점 카드매출액 > 보건,W,2021-12-31,5.1469
6,가맹점 카드매출액 > 보건,W,2022-01-07,-2.3248
6,가맹점 카드매출액 > 보건,W,2022-01-14,10.8973
6,가맹점 카드매출액 > 보건,W,2022-01-21,10.6018
6,가맹점 카드매출액 > 보건,W,2022-01-28,19.8532
6,가맹점 카드매출액 > 보건,W,2022-02-04,-29.3119
6,가맹점 카드매출액 > 보건,W,2022-02-11,17.6152
6,가맹점 카드매출액 > 보건,W,2022-02-18,18.1186
6,가맹점 카드매출액 > 보건,W,2022-02-25,19.4604
6,가맹점 카드매출액 > 보건,W,2022-03-04,1.8192
6,가맹점 카드매출액 > 보건,W,2022-03-11,3.1355
6,가맹점 카드매출액 > 보건,W,2022-03-18,10.0040
6,가맹점 카드매출액 > 보건,W,2022-03-25,9.8781
6,가맹점 카드매출액 > 보건,W,2022-04-01,11.7603
6,가맹점 카드매출액 > 보건,W,2022-04-08,5.3335
6,가맹점 카드매출액 > 보건,W,2022-04-15,5.5889
6,가맹점 카드매출액 > 보건,W,2022-04-22,6.8107
6,가맹점 카드매출액 > 보건,W,2022-04-29,10.9599
6,가맹점 카드매출액 > 보건,W,2022-05-06,-2.5855
6,가맹점 카드매출액 > 보건,W,2022-05-13,7.4660
6,가맹점 카드매출액 > 보건,W,2022-05-20,8.6216
6,가맹점 카드매출액 > 보건,W,2022-05-27,9.3748
6,가맹점 카드매출액 > 보건,W,2022-06-03,4.0147
6,가맹점 카드매출액 > 보건,W,2022-06-10,-3.5570
6,가맹점 카드매출액 > 보건,W,2022-06-17,9.6293
6,가맹점 카드매출액 > 보건,W,2022-06-24,8.0129
6,가맹점 카드매출액 > 보건,W,2022-07-01,11.4605
6,가맹점 카드매출액 > 보건,W,2022-07-08,8.7790
6,가맹점 카드매출액 > 보건,W,2022-07-15,8.5564
6,가맹점 카드매출액 > 보건,W,2022-07-22,9.6422
6,가맹점 카드매출액 > 보건,W,2022-07-29,12.6987
6,가맹점 카드매출액 > 보건,W,2022-08-05,9.2296
6,가맹점 카드매출액 > 보건,W,2022-08-12,8.9917
6,가맹점 카드매출액 > 보건,W,2022-08-19,-2.3137
6,가맹점 카드매출액 > 보건,W,2022-08-26,12.5978
6,가맹점 카드매출액 > 보건,W,2022-09-02,13.1862
6,가맹점 카드매출액 > 보건,W,2022-09-09,0.5487
6,가맹점 카드매출액 > 보건,W,2022-09-16,-11.2439
6,가맹점 카드매출액 > 보건,W,2022-09-23,13.5806
6,가맹점 카드매출액 > 보건,W,2022-09-30,18.3434
6,가맹점 카드매출액 > 보건,W,2022-10-07,1.5706
6,가맹점 카드매출액 > 보건,W,2022-10-14,5.3420
6,가맹점 카드매출액 > 보건,W,2022-10-21,13.7454
6,가맹점 카드매출액 > 보건,W,2022-10-28,15.5953
6,가맹점 카드매출액 > 보건,W,2022-11-04,13.0144
6,가맹점 카드매출액 > 보건,W,2022-11-11,12.3955
6,가맹점 카드매출액 > 보건,W,2022-11-18,12.0358
6,가맹점 카드매출액 > 보건,W,2022-11-25,13.9079
6,가맹점 카드매출액 > 보건,W,2022-12-02,13.8846
6,가맹점 카드매출액 > 보건,W,2022-12-09,12.0995
6,가맹점 카드매출액 > 보건,W,2022-12-16,13.9428
